PWSID,PWS_NAME,CITY_SERVED,STATE,STATE_NAME,PWS_TYPE_CODE,PWS_TYPE_SHORT,SOURCE_WATER,PWS_SIZE,POPULATION_SERVED_COUNT,FISCAL_YEAR,VIOLATION_NAME,VIOLATION_ID,RULE_NAME,BEGIN_YEAR,END_YEAR,RTC_YEAR,ACUTE_HEALTH_BASED,HEALTH_BASED,MONITORING_REPORTING,PUBLIC_NOTIF_OTHER
MN1610007,Lowry,Lowry,MN,Minnesota,CWS,Community,GW,Very Small,257,2014,"MCL, Average",38059,Arsenic,2009,2014,,N,Y,N,N
MN1610007,Lowry,Lowry,MN,Minnesota,CWS,Community,GW,Very Small,257,2013,"MCL, Average",38059,Arsenic,2009,2014,,N,Y,N,N
MN1610007,Lowry,Lowry,MN,Minnesota,CWS,Community,GW,Very Small,257,2012,"MCL, Average",38059,Arsenic,2009,2014,,N,Y,N,N
MN1610007,Lowry,Lowry,MN,Minnesota,CWS,Community,GW,Very Small,257,2011,"MCL, Average",38059,Arsenic,2009,2014,,N,Y,N,N
MN1360001,Big Falls,Big Falls,MN,Minnesota,CWS,Community,GW,Very Small,235,2015,"MCL, Average",38894,Arsenic,2010,2014,2015,N,Y,N,N
MN1690018,Eveleth,Eveleth,MN,Minnesota,CWS,Community,SW,Medium,3770,2013,"Monitoring, Turbidity (Enhanced SWTR)",44439,LT1 ESWTR,2013,2013,2013,N,N,Y,N
MN1690018,Eveleth,Eveleth,MN,Minnesota,CWS,Community,SW,Medium,3770,2013,"Monitoring, Turbidity (Enhanced SWTR)",45247,LT1 ESWTR,2013,2013,2013,N,N,Y,N
MN1690018,Eveleth,Eveleth,MN,Minnesota,CWS,Community,SW,Medium,3770,2013,"Monitoring, Turbidity (Enhanced SWTR)",45246,LT1 ESWTR,2013,2013,2013,N,N,Y,N
MN1690018,Eveleth,Eveleth,MN,Minnesota,CWS,Community,SW,Medium,3770,2012,"Monitoring, Routine Major (TCR)",42202,TCR,2012,2012,2012,N,N,Y,N
MN1690018,Eveleth,Eveleth,MN,Minnesota,CWS,Community,SW,Medium,3770,2011,Monthly Turbidity Exceed (Enhanced SWTR),40798,LT1 ESWTR,2011,2011,2011,Y,Y,N,N
MN1690022,Hibbing,Hibbing,MN,Minnesota,CWS,Community,GW,Large,16287,2011,Monitoring and Reporting (DBP),41336,St1 DBP,2011,2011,2011,N,N,Y,N
MN1530001,Adrian,Adrian,MN,Minnesota,CWS,Community,GW,Small,1211,2015,Monitoring and Reporting (DBP),47919,St1 DBP,2015,2015,2015,N,N,Y,N
MN1620024,White Bear Lake,White Bear Lake,MN,Minnesota,CWS,Community,GW,Large,24993,2013,Monitoring and Reporting (DBP),45886,St1 DBP,2013,2013,2013,N,N,Y,N
MN1620024,White Bear Lake,White Bear Lake,MN,Minnesota,CWS,Community,GW,Large,24993,2013,"Monitoring, Routine Minor (TCR)",45842,TCR,2013,2013,2013,N,N,Y,N
MN1320006,Wilder,Wilder,MN,Minnesota,CWS,Community,GW,Very Small,60,2015,Monitoring and Reporting (DBP),47911,St1 DBP,2015,2015,2015,N,N,Y,N
MN1320006,Wilder,Wilder,MN,Minnesota,CWS,Community,GW,Very Small,60,2015,"Monitoring, Routine Major (TCR)",47860,TCR,2015,2015,2015,N,N,Y,N
MN1630003,Red Lake Falls,Red Lake Falls,MN,Minnesota,CWS,Community,GW,Small,1429,2014,Monitoring and Reporting (DBP),47746,St1 DBP,2014,2014,2015,N,N,Y,N
MN1630003,Red Lake Falls,Red Lake Falls,MN,Minnesota,CWS,Community,GW,Small,1429,2014,Monitoring and Reporting (DBP),46294,St1 DBP,2014,2014,,N,N,Y,N
MN1630003,Red Lake Falls,Red Lake Falls,MN,Minnesota,CWS,Community,GW,Small,1429,2014,"Monitoring, Routine Minor (TCR)",47678,TCR,2014,2014,2015,N,N,Y,N
MN1630003,Red Lake Falls,Red Lake Falls,MN,Minnesota,CWS,Community,GW,Small,1429,2013,Monitoring and Reporting (DBP),44749,St1 DBP,2013,2013,2013,N,N,Y,N
MN1630003,Red Lake Falls,Red Lake Falls,MN,Minnesota,CWS,Community,GW,Small,1429,2013,"Monitoring, Routine Minor (TCR)",44731,TCR,2013,2013,2013,N,N,Y,N
MN1630003,Red Lake Falls,Red Lake Falls,MN,Minnesota,CWS,Community,GW,Small,1429,2012,"Monitoring, Routine Major (TCR)",42051,TCR,2012,2012,2012,N,N,Y,N
MN1630003,Red Lake Falls,Red Lake Falls,MN,Minnesota,CWS,Community,GW,Small,1429,2011,"Monitoring, Routine Major (TCR)",41325,TCR,2011,2011,2011,N,N,Y,N
MN1560030,River and Woods Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,25,2014,"MCL, Average",44782,Arsenic,2013,2014,,N,Y,N,N
MN1560030,River and Woods Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,25,2013,"MCL, Average",44782,Arsenic,2013,2014,,N,Y,N,N
MN1560030,River and Woods Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,25,2012,"Monitoring, Routine Major (TCR)",42492,TCR,2012,2012,2012,N,N,Y,N
MN1700010,Mobile Manor Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,140,2014,"Monitoring, Routine Major (TCR)",45844,TCR,2013,2013,2014,N,N,Y,N
MN1700010,Mobile Manor Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,140,2013,"Monitoring, Routine Major (TCR)",45844,TCR,2013,2013,2014,N,N,Y,N
MN1700010,Mobile Manor Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,140,2013,"Monitoring, Routine Major (TCR)",44475,TCR,2013,2013,2013,N,N,Y,N
MN1570002,Saint Hilaire,St. Hilaire,MN,Minnesota,CWS,Community,GW,Very Small,283,2015,Lead Consumer Notice,47939,LCR,2015,2015,2015,N,N,Y,N
MN5020367,Open Range Cowboy Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",45334,TCR,2013,2013,2013,N,Y,N,N
MN5020367,Open Range Cowboy Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"Monitoring, Routine Minor (TCR)",44737,TCR,2013,2013,2013,N,N,Y,N
MN5020367,Open Range Cowboy Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"Monitoring, Routine Minor (TCR)",44493,TCR,2013,2013,2013,N,N,Y,N
MN5020367,Open Range Cowboy Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"Monitoring, Routine Minor (TCR)",45295,TCR,2013,2013,2013,N,N,Y,N
MN5020367,Open Range Cowboy Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"Monitoring, Routine Major (TCR)",43479,TCR,2012,2012,2012,N,N,Y,N
MN1490009,Bowlus,Bowlus,MN,Minnesota,CWS,Community,GW,Very Small,276,2015,Monitoring and Reporting (DBP),47917,St1 DBP,2015,2015,2015,N,N,Y,N
MN1490009,Bowlus,Bowlus,MN,Minnesota,CWS,Community,GW,Very Small,276,2015,"Monitoring, Routine Major (TCR)",47866,TCR,2015,2015,2015,N,N,Y,N
MN1310010,Country Acres Trailer Court,,MN,Minnesota,CWS,Community,GW,Very Small,100,2015,"Monitoring, Routine Major (TCR)",47670,TCR,2014,2014,2015,N,N,Y,N
MN1610001,Cyrus,Cyrus,MN,Minnesota,CWS,Community,GW,Very Small,288,2013,Monitoring and Reporting (DBP),44748,St1 DBP,2013,2013,2013,N,N,Y,N
MN1610001,Cyrus,Cyrus,MN,Minnesota,CWS,Community,GW,Very Small,288,2013,Monitoring and Reporting (DBP),44536,St1 DBP,2012,2012,2013,N,N,Y,N
MN1610001,Cyrus,Cyrus,MN,Minnesota,CWS,Community,GW,Very Small,288,2012,Lead Consumer Notice,42050,LCR,2012,2012,2012,N,N,Y,N
MN1610001,Cyrus,Cyrus,MN,Minnesota,CWS,Community,GW,Very Small,288,2012,Monitoring and Reporting (DBP),44536,St1 DBP,2012,2012,2013,N,N,Y,N
MN5050336,Suntan Supply,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,50,2013,Initial Tap Sampling for Pb and Cu,44513,LCR,2013,,2013,N,N,Y,N
MN5050336,Suntan Supply,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,50,2012,Follow-up Or Routine LCR Tap M/R,42099,LCR,2012,,2012,N,N,Y,N
MN1610003,Glenwood,Glenwood,MN,Minnesota,CWS,Community,GW,Small,2594,2014,Follow-up Or Routine LCR Tap M/R,46267,LCR,2014,,2014,N,N,Y,N
MN1570003,Thief River Falls,Thief River Falls,MN,Minnesota,CWS,Community,SW,Medium,8636,2015,"Monitoring, Turbidity (Enhanced SWTR)",49571,LT1 ESWTR,2015,2015,,N,N,Y,N
MN1570004,Basswood Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,30,2015,Lead Consumer Notice,48200,LCR,2015,2025,,N,N,Y,N
MN1700016,Brookhaven Development,,MN,Minnesota,CWS,Community,GW,Very Small,45,2012,"MCL, Average",42589,Nitrates,2012,2012,2012,Y,Y,N,N
MN1610010,Pine Hill Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,32,2011,"Monitoring, Routine Major (TCR)",40496,TCR,2011,2011,2011,N,N,Y,N
MN1860026,Otsego,Otsego,MN,Minnesota,CWS,Community,GW,Medium,6732,2013,"MCL, Average",41433,Rads,2011,2014,2013,N,Y,N,N
MN1860026,Otsego,Otsego,MN,Minnesota,CWS,Community,GW,Medium,6732,2012,"MCL, Average",41433,Rads,2011,2014,2013,N,Y,N,N
MN1860026,Otsego,Otsego,MN,Minnesota,CWS,Community,GW,Medium,6732,2011,"MCL, Average",41433,Rads,2011,2014,2013,N,Y,N,N
MN1280005,Houston,Houston,MN,Minnesota,CWS,Community,GW,Small,980,2015,"MCL, Average",46569,Rads,2014,2014,,N,Y,N,N
MN1780002,Dumont,Dumont,MN,Minnesota,CWS,Community,GW,Very Small,90,2011,"MCL, Average",33196,Arsenic,2007,2011,2011,N,Y,N,N
MN1490003,Motley,Motley,MN,Minnesota,CWS,Community,GW,Small,671,2015,"MCL, Average",46570,St2 DBP,2014,2014,2015,N,Y,N,N
MN5030033,Richwood Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,130,2011,"MCL, Monthly (TCR)",40523,TCR,2011,2011,2011,N,Y,N,N
MN1860015,River Terrace Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,250,2013,"Monitoring, Routine Major (TCR)",45285,TCR,2013,2013,2013,N,N,Y,N
MN1450010,Strandquist,Strandquist,MN,Minnesota,CWS,Community,GW,Very Small,71,2015,Monitoring and Reporting (DBP),47914,St1 DBP,2015,2015,2015,N,N,Y,N
MN1450010,Strandquist,Strandquist,MN,Minnesota,CWS,Community,GW,Very Small,71,2015,"Monitoring, Routine Major (TCR)",47863,TCR,2015,2015,2015,N,N,Y,N
MN1450010,Strandquist,Strandquist,MN,Minnesota,CWS,Community,GW,Very Small,71,2015,Lead Consumer Notice,47936,LCR,2015,2025,,N,N,Y,N
MN1450010,Strandquist,Strandquist,MN,Minnesota,CWS,Community,GW,Very Small,71,2015,"Monitoring, Routine Major (TCR)",48910,TCR,2015,2015,,N,N,Y,N
MN1450011,Viking,Viking,MN,Minnesota,CWS,Community,GW,Very Small,105,2015,Lead Consumer Notice,47937,LCR,2015,2015,2015,N,N,Y,N
MN1450012,Warren,Warren,MN,Minnesota,CWS,Community,GW,Small,1567,2015,Monitoring and Reporting (DBP),47915,St1 DBP,2015,2015,2015,N,N,Y,N
MN1450012,Warren,Warren,MN,Minnesota,CWS,Community,GW,Small,1567,2015,"Monitoring, Routine Minor (TCR)",47864,TCR,2015,2015,2015,N,N,Y,N
MN1450012,Warren,Warren,MN,Minnesota,CWS,Community,GW,Small,1567,2015,Monitoring and Reporting (DBP),48198,St1 DBP,2015,2015,2015,N,N,Y,N
MN1450012,Warren,Warren,MN,Minnesota,CWS,Community,GW,Small,1567,2015,"Monitoring, Routine Minor (TCR)",48180,TCR,2015,2015,2015,N,N,Y,N
MN5020183,Hunter's Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,150,2014,"MCL, Monthly (TCR)",46993,TCR,2013,2013,2014,N,Y,N,N
MN5020183,Hunter's Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,150,2013,"MCL, Monthly (TCR)",46993,TCR,2013,2013,2014,N,Y,N,N
MN5010311,Barnacle's Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",45331,TCR,2013,2013,2013,N,Y,N,N
MN5010311,Barnacle's Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Acute (TCR)",42507,TCR,2012,2012,2012,Y,Y,N,N
MN1570004,Basswood Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,30,2014,"Monitoring, Routine Major (TCR)",46945,TCR,2014,2014,2014,N,N,Y,N
MN1570004,Basswood Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,30,2014,"Monitoring, Routine Major (TCR)",46508,TCR,2014,2014,2014,N,N,Y,N
MN1570004,Basswood Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,30,2013,"Monitoring, Routine Major (TCR)",44470,TCR,2012,2012,2013,N,N,Y,N
MN1570004,Basswood Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,30,2013,CCR Complete Failure to Report,43453,CCR,2012,,2013,N,N,N,Y
MN1570004,Basswood Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,30,2012,"Monitoring, Routine Major (TCR)",42199,TCR,2012,2012,2012,N,N,Y,N
MN1570004,Basswood Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,30,2012,CCR Complete Failure to Report,43453,CCR,2012,,2013,N,N,N,Y
MN1570004,Basswood Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,30,2012,"Monitoring, Routine Major (TCR)",44470,TCR,2012,2012,2013,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2014,"Monitoring, Routine Major (TCR)",46948,TCR,2014,2014,2014,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2013,"Monitoring, Routine Major (TCR)",46947,TCR,2012,2012,2013,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2013,"Monitoring, Routine Major (TCR)",46946,TCR,2012,2012,2013,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2013,Lead Consumer Notice,42219,LCR,2012,2013,2013,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2013,CCR Complete Failure to Report,43454,CCR,2012,,2013,N,N,N,Y
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,"Monitoring, Routine Major (TCR)",46947,TCR,2012,2012,2013,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,"Monitoring, Routine Major (TCR)",46946,TCR,2012,2012,2013,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,Lead Consumer Notice,42219,LCR,2012,2013,2013,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,"Monitoring, Routine Major (TCR)",41609,TCR,2011,2011,2012,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,CCR Complete Failure to Report,43454,CCR,2012,,2013,N,N,N,Y
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,Follow-up Or Routine LCR Tap M/R,42046,LCR,2012,,2012,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,"Monitoring, Routine Major (TCR)",42045,TCR,2011,2011,2012,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,"Monitoring, Regular",42044,Nitrates,2011,2012,2012,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2012,"Monitoring, Routine Major (TCR)",40799,TCR,2011,2011,2012,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2011,"Monitoring, Routine Major (TCR)",41609,TCR,2011,2011,2012,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2011,"Monitoring, Routine Major (TCR)",42045,TCR,2011,2011,2012,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2011,"Monitoring, Regular",42044,Nitrates,2011,2012,2012,N,N,Y,N
MN1570005,Aaseby Court,,MN,Minnesota,CWS,Community,GW,Very Small,50,2011,"Monitoring, Routine Major (TCR)",40799,TCR,2011,2011,2012,N,N,Y,N
MN1870006,Porter,Porter,MN,Minnesota,CWS,Community,GW,Very Small,183,2013,Monitoring and Reporting (DBP),44541,St1 DBP,2012,2012,2013,N,N,Y,N
MN1870006,Porter,Porter,MN,Minnesota,CWS,Community,GW,Very Small,183,2013,"Monitoring, Routine Major (TCR)",44482,TCR,2012,2012,2013,N,N,Y,N
MN1870006,Porter,Porter,MN,Minnesota,CWS,Community,GW,Very Small,183,2012,Monitoring and Reporting (DBP),44541,St1 DBP,2012,2012,2013,N,N,Y,N
MN1870006,Porter,Porter,MN,Minnesota,CWS,Community,GW,Very Small,183,2012,"Monitoring, Routine Major (TCR)",44482,TCR,2012,2012,2013,N,N,Y,N
MN1810005,Otisco Cooperative Water Association,,MN,Minnesota,CWS,Community,GW,Very Small,70,2013,"MCL, Average",33351,Arsenic,2007,2013,2013,N,Y,N,N
MN1810005,Otisco Cooperative Water Association,,MN,Minnesota,CWS,Community,GW,Very Small,70,2012,"MCL, Average",33351,Arsenic,2007,2013,2013,N,Y,N,N
MN1810005,Otisco Cooperative Water Association,,MN,Minnesota,CWS,Community,GW,Very Small,70,2011,"MCL, Average",33351,Arsenic,2007,2013,2013,N,Y,N,N
MN1550005,Chosen Valley Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,73,2014,"Monitoring, Routine Major (TCR)",47677,TCR,2014,2014,2015,N,N,Y,N
MN1550005,Chosen Valley Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,73,2014,Monitoring and Reporting (DBP),47745,St1 DBP,2014,2014,2015,N,N,Y,N
MN1550005,Chosen Valley Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,73,2012,Lead Consumer Notice,42042,LCR,2012,2012,2012,N,N,Y,N
MN1820022,Willernie,Willernie,MN,Minnesota,CWS,Community,GW,Small,507,2014,Monitoring and Reporting (DBP),47751,St1 DBP,2014,2014,2015,N,N,Y,N
MN1820022,Willernie,Willernie,MN,Minnesota,CWS,Community,GW,Small,507,2014,"Monitoring, Routine Major (TCR)",47689,TCR,2014,2014,2015,N,N,Y,N
MN5020193,Hidden Haven Country Club,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,35,2013,Initial Tap Sampling for Pb and Cu,44492,LCR,2013,,2013,N,N,Y,N
MN1730028,Shady Oaks Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,40,2012,"Monitoring, Routine Major (TCR)",42477,TCR,2012,2012,2012,N,N,Y,N
MN1730030,Bel Clare Estates,,MN,Minnesota,CWS,Community,GW,Small,900,2014,Monitoring and Reporting (DBP),46295,St1 DBP,2014,2014,2014,N,N,Y,N
MN1730030,Bel Clare Estates,,MN,Minnesota,CWS,Community,GW,Small,900,2014,"Monitoring, Routine Major (TCR)",46271,TCR,2014,2014,2014,N,N,Y,N
MN1560001,Battle Lake,Battle Lake,MN,Minnesota,CWS,Community,GW,Small,875,2015,"MCL, Monthly (TCR)",47952,TCR,2015,2015,2015,N,Y,N,N
MN1860008,Riverbend Mobile Home Park-Otsego,,MN,Minnesota,CWS,Community,GW,Small,600,2011,Monitoring and Reporting (DBP),40809,St1 DBP,2011,2011,2011,N,N,Y,N
MN1860010,Howard Lake,Howard Lake,MN,Minnesota,CWS,Community,GW,Small,2016,2014,Monitoring and Reporting (DBP),45889,St1 DBP,2013,2013,2014,N,N,Y,N
MN1860010,Howard Lake,Howard Lake,MN,Minnesota,CWS,Community,GW,Small,2016,2014,"Monitoring, Routine Minor (TCR)",45847,TCR,2013,2013,2014,N,N,Y,N
MN1860010,Howard Lake,Howard Lake,MN,Minnesota,CWS,Community,GW,Small,2016,2013,Monitoring and Reporting (DBP),45889,St1 DBP,2013,2013,2014,N,N,Y,N
MN1860010,Howard Lake,Howard Lake,MN,Minnesota,CWS,Community,GW,Small,2016,2013,"Monitoring, Routine Minor (TCR)",45847,TCR,2013,2013,2014,N,N,Y,N
MN1810002,New Richland,New Richland,MN,Minnesota,CWS,Community,GW,Small,1214,2015,Monitoring and Reporting (DBP),48199,St1 DBP,2015,2015,2015,N,N,Y,N
MN1810002,New Richland,New Richland,MN,Minnesota,CWS,Community,GW,Small,1214,2015,"Monitoring, Routine Minor (TCR)",48183,TCR,2015,2015,2015,N,N,Y,N
MN1510001,Avoca,Avoca,MN,Minnesota,CWS,Community,GW,Very Small,142,2011,"MCL, Monthly (TCR)",39554,TCR,2010,2010,2011,N,Y,N,N
MN1540011,Flom Township,,MN,Minnesota,CWS,Community,GW,Very Small,26,2011,"MCL, Average",33188,Arsenic,2007,2011,2011,N,Y,N,N
MN1600013,Winger,Winger,MN,Minnesota,CWS,Community,GW,Very Small,220,2015,"MCL, Average",47080,Arsenic,2014,2014,,N,Y,N,N
MN1600013,Winger,Winger,MN,Minnesota,CWS,Community,GW,Very Small,220,2015,"MCL, Average",48247,Arsenic,2015,2015,,N,Y,N,N
MN1460006,Northrop,Northrop,MN,Minnesota,CWS,Community,GW,Very Small,227,2015,Monitoring and Reporting (DBP),47744,St1 DBP,2014,2014,2015,N,N,Y,N
MN1460006,Northrop,Northrop,MN,Minnesota,CWS,Community,GW,Very Small,227,2015,"Monitoring, Routine Major (TCR)",47676,TCR,2014,2014,2015,N,N,Y,N
MN5030088,Cormorant Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,120,2013,"MCL, Monthly (TCR)",44764,TCR,2013,2013,2013,N,Y,N,N
MN5030394,Ice Cracking Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,56,2015,"MCL, Monthly (TCR)",48947,TCR,2015,2015,,N,Y,N,N
MN1660005,MN Correctional Facility - Faribault,,MN,Minnesota,CWS,Community,GW,Small,2103,2012,Lead Consumer Notice,42053,LCR,2012,2012,2012,N,N,Y,N
MN1430011,Country Acres Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,75,2015,"Monitoring, Routine Major (TCR)",47674,TCR,2014,2014,2015,N,N,Y,N
MN1730035,Saint Martin,St. Martin,MN,Minnesota,CWS,Community,GW,Very Small,343,2012,"MCL, Monthly (TCR)",42111,TCR,2012,2012,2012,N,Y,N,N
MN5010437,Quadna Timeshare,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",47767,TCR,2014,2014,2014,N,Y,N,N
MN5010437,Quadna Timeshare,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",39173,TCR,2010,2010,2011,N,Y,N,N
MN5010169,Tamarack Presbyterian Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",45330,TCR,2013,2013,2013,N,Y,N,N
MN1510003,Currie,Currie,MN,Minnesota,CWS,Community,GW,Very Small,232,2014,"MCL, Monthly (TCR)",45891,TCR,2014,2014,2014,N,Y,N,N
MN1640013,Wabasso,Wabasso,MN,Minnesota,CWS,Community,GW,Small,693,2015,Monitoring and Reporting (DBP),47679,St2 DBP,2014,2015,2015,N,N,Y,N
MN1640013,Wabasso,Wabasso,MN,Minnesota,CWS,Community,GW,Small,693,2015,Monitoring and Reporting (DBP),47680,St2 DBP,2014,2015,2015,N,N,Y,N
MN5020357,Coon Lake Community and Senior Center,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",48205,TCR,2013,2013,2015,N,Y,N,N
MN5020357,Coon Lake Community and Senior Center,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",48205,TCR,2013,2013,2015,N,Y,N,N
MN5020364,Quad Central,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",41674,TCR,2012,2012,2012,N,Y,N,N
MN1730005,Brooten,Brooten,MN,Minnesota,CWS,Community,GW,Small,745,2014,Monitoring and Reporting (DBP),46542,St1 DBP,2014,2014,2014,N,N,Y,N
MN1730005,Brooten,Brooten,MN,Minnesota,CWS,Community,GW,Small,745,2012,Follow-up Or Routine LCR Tap M/R,42059,LCR,2012,,2012,N,N,Y,N
MN1850010,Country Valley Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,150,2015,Follow-up Or Routine LCR Tap M/R,47692,LCR,2015,,,N,N,Y,N
MN1480011,Mille Lacs Island Resort,,MN,Minnesota,CWS,Community,GW,Small,600,2014,"Monitoring, Regular",46264,Nitrates,2013,2014,2014,N,N,Y,N
MN1480011,Mille Lacs Island Resort,,MN,Minnesota,CWS,Community,GW,Small,600,2013,"Monitoring, Regular",46264,Nitrates,2013,2014,2014,N,N,Y,N
MN1480011,Mille Lacs Island Resort,,MN,Minnesota,CWS,Community,GW,Small,600,2013,"MCL, Acute (TCR)",44761,TCR,2013,2013,2013,Y,Y,N,N
MN1430011,Country Acres Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,75,2014,"Monitoring, Routine Major (TCR)",47674,TCR,2014,2014,2015,N,N,Y,N
MN1430011,Country Acres Mobile Home Park,,MN,Minnesota,CWS,Community,GW,Very Small,75,2013,"Monitoring, Routine Major (TCR)",44465,TCR,2013,2013,2013,N,N,Y,N
MN1440001,Bejou,Bejou,MN,Minnesota,CWS,Community,GW,Very Small,89,2013,Monitoring and Reporting (DBP),44747,St1 DBP,2013,2013,2013,N,N,Y,N
MN1450006,Middle River,Middle River,MN,Minnesota,CWS,Community,GW,Very Small,304,2015,Lead Consumer Notice,47935,LCR,2015,2015,2015,N,N,Y,N
MN1450011,Viking,Viking,MN,Minnesota,CWS,Community,GW,Very Small,105,2013,"Monitoring, Routine Major (TCR)",44468,TCR,2013,2013,2013,N,N,Y,N
MN1460001,Ceylon,Ceylon,MN,Minnesota,CWS,Community,GW,Very Small,369,2011,"MCL, Monthly (TCR)",41664,TCR,2011,2011,2011,N,Y,N,N
MN1460003,Fairmont,Fairmont,MN,Minnesota,CWS,Community,SW,Large,10666,2011,Monthly Turbidity Exceed (Enhanced SWTR),40464,LT1 ESWTR,2011,2011,2011,Y,Y,N,N
MN1460004,Granada,Granada,MN,Minnesota,CWS,Community,GW,Very Small,297,2013,Monitoring and Reporting (DBP),44531,St1 DBP,2013,2013,2013,N,N,Y,N
MN1830005,Ormsby,Ormsby,MN,Minnesota,CWS,Community,GW,Very Small,129,2011,"Monitoring, Routine Major (TCR)",40475,TCR,2011,2011,2011,N,N,Y,N
MN1830009,LaSalle,LaSalle,MN,Minnesota,CWS,Community,GW,Very Small,85,2014,Monitoring and Reporting (DBP),46987,St1 DBP,2014,2014,2015,N,N,Y,N
